name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Kankarbagh, Patna",2024-07-06T14:00:00,31.3,47.2,30,92.76,9,100,rain,0,0,6.5,11.9,84,997.3,100,2,128,0.5,1,10,"Rain, Overcast",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T15:00:00,31,44.3,29,89.14,0,0,,0,0,15.1,11.2,90,997,100,2,68,0.2,1,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T16:00:00,31,46.5,30,94.44,0,0,,0,0,20.9,11.2,90,997,100,2,68,0.2,1,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T17:00:00,30.2,42.5,28.9,92.68,0,0,,0,0,27,9.7,84,997.2,88.7,2,91,0.3,1,30,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T18:00:00,31,46.5,30,94.44,0,0,,0,0,36,16.6,80,998,88.8,2,118,0.4,1,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T19:00:00,30,42.2,29,94.4,0,0,,0,0,40.3,13,100,999,88.8,3,32,0.1,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T20:00:00,29.2,38.4,27.8,92.22,0,0,,0,0,42.8,11.2,96,1000.2,84.9,2.6,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T21:00:00,30,42.2,29,94.4,0,0,,0,0,42.5,13,100,1000,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T22:00:00,30,44.1,30,100,0,0,,0,0,46.4,13,100,1000,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-06T23:00:00,29.3,39.4,28.3,94.37,0,0,,0,0,42.8,11.9,96,1000.2,88.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T00:00:00,30,42.2,29,94.4,0,0,,0,0,46.4,13,100,1000,88.8,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T01:00:00,29,38.2,28,94.36,0,0,,0,0,35.3,16.6,100,999,100,2,0,0,0,3,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T02:00:00,28.2,35.7,27.6,96.52,29,100,rain,0,0,42.8,13.7,72,1000.1,100,1.6,0,0,0,3,"Rain, Overcast",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T03:00:00,28,35.6,28,100,0,0,,0,0,38.9,13,100,1000,100,2,0,0,0,3,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T04:00:00,28,34.5,27,94.31,0,0,,0,0,37.4,11.2,90,1000,100,2,0,0,0,3,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T05:00:00,27.2,32.1,26.6,96.5,0,0,,0,0,35.6,10.1,84,1001,100,1.6,0,0,0,3,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T06:00:00,28,34.5,27,94.31,0,0,,0,0,32,13,110,1001,100,3,5,0,0,10,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T07:00:00,28,35.6,28,100,0,0,rain,0,0,28.1,13,100,1001,88.8,3,56,0.2,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T08:00:00,28.2,35.4,27.3,94.97,0,0,rain,0,0,22,8.1,90,1002.3,88.9,2.6,173,0.6,2,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T09:00:00,29,38.2,28,94.36,0,0,rain,0,0,18.7,11.2,70,1003,100,3,361,1.3,4,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T10:00:00,30,42.2,29,94.4,0,0,rain,0,0,17.6,14.8,90,1003,88.8,3,492,1.8,5,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T11:00:00,29.7,40.2,28.2,91.83,0.6,100,rain,0,0,15.5,11.9,90,1003,88.8,2.6,626,2.3,6,30,"Rain, Partially cloudy",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T12:00:00,31,46.5,30,94.44,0,0,,0,0,17.6,16.6,90,1002,88.8,3,743,2.7,7,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T13:00:00,32,48.5,30,89.22,0,0,,0,0,18.4,14.8,90,1001,88.8,3,497,1.8,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T14:00:00,32.3,48.8,29.8,86.85,0,0,,0,0,17.6,11.9,84,1000.4,88.8,2.6,419,1.5,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T15:00:00,33,53.1,31,89.29,0,0,,0,0,16.9,14.8,80,1000,88.8,3,268,1,3,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T16:00:00,32,51.2,31,94.47,0,0,,0,0,18,11.2,70,1000,88.8,3,241,0.9,2,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T17:00:00,31.5,47.1,29.8,90.87,0,0,,0,0,18.7,11.8,84,1000.2,88.7,2.6,228,0.8,2,30,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T18:00:00,32,51.2,31,94.47,0,0,,0,0,21.2,7.6,90,1001,88.8,3,102,0.4,1,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T19:00:00,31,46.5,30,94.44,0,0,,0,0,23,11.2,90,1002,88.8,3,30,0.1,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T20:00:00,30.2,41.9,28.5,90.61,0,0,,0,0,25.6,5.4,96,1002.2,84.9,2.6,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T21:00:00,31,46.5,30,94.44,0,0,,0,0,27.7,5.4,100,1003,88.8,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T22:00:00,30,44.1,30,100,0,0,,0,0,28.8,5.4,60,1003,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-07T23:00:00,29.6,40.8,28.7,95.12,0,0,,0,0,29.5,7.6,96,1002.2,53.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T00:00:00,30,42.2,29,94.4,0,0,,0,0,27,7.6,110,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T01:00:00,30,42.2,29,94.4,0,0,,0,0,26.3,9.4,90,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T02:00:00,29.2,38.7,28,93.5,0,0,,0,0,26.3,7.6,92,1001.2,53.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T03:00:00,29,39.7,29,100,0,0,,0,0,27,9.4,60,1001,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T04:00:00,29,39.7,29,100,0,0,,0,0,25.6,5.4,60,1001,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T05:00:00,28.4,37.1,28.2,98.64,0,0,,0,0,24.1,6.3,64,1001.2,53.9,2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T06:00:00,30,42.2,29,94.4,0,0,,0,0,21.2,5.4,90,1002,27,2,5,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T07:00:00,31,44.3,29,89.14,0,0,rain,0,0,18.4,13,120,1002,50,3,115,0.4,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T08:00:00,31.4,45.2,29,87.14,0,0,,0,0,15.1,9.2,140,1002.2,54.3,3.2,315,1.1,3,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T09:00:00,33,53.1,31,89.29,0,0,,0,0,13.7,11.2,120,1002,50,4,524,1.9,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T10:00:00,34,54.8,31,84.43,0,0,,0,0,13.3,7.6,120,1002,50,4,707,2.5,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T11:00:00,35,52.9,29.7,74.07,0,0,,0,0,14.8,4.7,140,1002.2,53.9,4,848,3.1,8,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T12:00:00,36,55,30,71.36,0,0,,0,0,15.8,7.6,90,1002,50,5,936,3.4,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T13:00:00,35,56.4,31,79.86,0,0,,0,0,16.9,7.6,90,1001,50,5,964,3.5,10,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T14:00:00,33.2,47.2,28.5,76.6,0,0,,0,0,15.8,11.2,108,1000.2,84.9,4,927,3.3,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T15:00:00,35,53.5,30,75.42,0,0,,0,0,15.5,3.6,70,1000,50,4,831,3,8,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T16:00:00,36,57.9,31,75.57,0,0,,0,0,13,7.6,120,999,50,4,681,2.5,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T17:00:00,34.6,53.2,30.1,77.74,0,0,,0,0,12.2,8.1,72,999.2,50.2,4,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T18:00:00,33,56.2,32,94.51,0,0,,0,0,12.6,11.2,70,999,27,4,282,1,3,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T19:00:00,32,51.2,31,94.47,0,0,,0,0,16.9,11.2,80,1000,27,3,77,0.3,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T20:00:00,31.6,46.5,29.5,88.46,0,0,,0,0,17.6,6,76,1001.3,27,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T21:00:00,32,48.5,30,89.22,0,0,,0,0,17.3,7.6,90,1001,27,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T22:00:00,32,51.2,31,94.47,0,0,,0,0,20.2,9.4,80,1002,27,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-08T23:00:00,31.5,46.7,29.6,89.67,0,0,,0,0,26.6,6,76,1002,27,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T00:00:00,32,48.5,30,89.22,0,0,,0,0,23.4,7.6,90,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T01:00:00,32,51.2,31,94.47,0,0,,0,0,22.7,5.4,90,1001,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T02:00:00,31.2,46.3,29.7,91.91,0,0,,0,0,20.5,3.3,120,1001,46.1,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T03:00:00,31.7,36.3,23,60.05,0,0,,0,0,22.3,11.2,137.2,1001,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Kankarbagh, Patna",2024-07-09T04:00:00,32,48.5,30,89.22,0,0,,0,0,21.6,7.6,160,1001,27,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T05:00:00,30.2,42.1,28.7,91.23,0,0,,0,0,22.3,5.7,180,1001.1,34.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T06:00:00,31,46.5,30,94.44,0,0,,0,0,22,0,0,1002,50,4,5,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T07:00:00,32,48.5,30,89.22,0,0,,0,0,20.5,7.6,170,1002,88.8,4,116,0.4,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T08:00:00,32,45.8,28.8,83.1,0,0,,0,0,15.8,3.3,169,1002.2,54.2,4.6,321,1.2,3,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T09:00:00,35,56.4,31,79.86,0,0,,0,0,12.6,7.6,140,1002,50,5,526,1.9,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T10:00:00,35,56.4,31,79.86,0,0,,0,0,9.4,7.6,160,1003,50,5,712,2.6,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T11:00:00,35.6,53.7,29.7,71.85,0,0,,0,0,8.3,2.2,10,1002.2,50,4.6,853,3.1,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T12:00:00,35,53.5,30,75.42,0,0,,0,0,6.5,9.4,50,1002,88.8,4,940,3.4,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T13:00:00,34,54.8,31,84.43,0,0,,0,0,7.2,16.6,120,1002,88.8,4,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T14:00:00,33,47,28.5,77.28,0,0,,0,0,6.1,11.1,146,1001.2,88.8,3.2,679,2.4,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T15:00:00,35,56.4,31,79.86,0,0,,0,0,6.5,3.6,80,1001,88.8,3,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T16:00:00,33,53.1,31,89.29,0,0,,0,0,5.4,7.6,320,1001,88.8,3,174,0.6,2,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T17:00:00,32.6,48.9,29.7,84.82,0,0,,0,0,5,5.4,29,1000,54.2,3.2,153,0.6,2,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T18:00:00,33,53.1,31,89.29,0,0,,0,0,11.9,3.6,330,1001,88.8,4,171,0.6,2,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T19:00:00,32,51.2,31,94.47,0,0,,0,0,19.8,7.6,290,1002,50,4,81,0.3,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T20:00:00,31.3,46.9,29.8,91.92,0,0,,0,0,21.6,3.3,60,1002.1,53.9,3.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T21:00:00,32,51.2,31,94.47,0,0,,0,0,24.1,9.4,70,1002,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T22:00:00,32,51.2,31,94.47,0,0,,0,0,28.1,9.4,70,1003,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-09T23:00:00,31.3,46.4,29.7,90.89,0,0,,0,0,28.1,7.8,78,1002.3,53.9,3.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T00:00:00,32,51.2,31,94.47,0,0,,0,0,31.7,9.4,80,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T01:00:00,31.1,46.8,30.1,94.44,0,0,,0,0,29.2,9.4,80,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,42492099999
"Kankarbagh, Patna",2024-07-10T02:00:00,30.6,43.8,29.1,91.88,0,0,,0,0,22,9.7,96,1002,53.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T03:00:00,31,46.5,30,94.44,0,0,,0,0,19.8,11.2,100,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T04:00:00,31.2,36.9,24.2,66.41,0,0,,0,0,19.1,12.2,104.5,1002,99.2,24.1,0,0,0,10,Overcast,cloudy,remote
"Kankarbagh, Patna",2024-07-10T05:00:00,30.4,43.6,29.2,93.13,0,0,,0,0,17.6,3.6,96,1002.1,61.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T06:00:00,31,46.5,30,94.44,0,0,,0,0,10.8,5.4,140,1003,50,3,5,0,0,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T07:00:00,32.2,38.3,24.2,62.75,0,0,,0,0,10.4,9,128.8,1003,79.2,24.1,112,0.4,1,30,Partially cloudy,partly-cloudy-day,remote
"Kankarbagh, Patna",2024-07-10T08:00:00,32.3,50.4,30.5,90.3,0,0,,0,0,7.6,6.7,185,1003.1,54.4,2.6,298,1.1,3,30,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T09:00:00,33,56.2,32,94.51,0,0,,0,0,7.2,5.4,210,1003,88.8,3,518,1.9,5,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T10:00:00,34,58,32,89.36,0,0,,0,0,6.8,0,0,1004,88.8,4,693,2.5,7,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T11:00:00,34.2,54.5,30.7,82.02,0,0,,0,0,7.9,4.3,90,1003.2,84.9,3.2,806,2.9,8,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T12:00:00,35,59.6,32,84.53,0,0,,0,0,7.2,5.4,60,1002,88.8,4,882,3.2,9,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T13:00:00,33,53.1,31,89.29,0,0,,0,0,5.4,16.6,80,1002,100,2,304,1.1,3,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T14:00:00,31.7,47.6,29.8,89.89,0,0,,0,0,4.7,14.1,64,1001.2,100,2,189,0.7,2,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T15:00:00,32,51.2,31,94.47,0,0,,0,0,4.7,9.4,130,1001,88.8,2,153,0.6,2,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T16:00:00,32,51.2,31,94.47,0,0,,0,0,7.6,5.4,120,1001,88.8,3,157,0.6,2,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T17:00:00,31.2,44.4,28.8,87.3,0,0,,0,0,8.6,5.4,232,1000.3,88.9,2.6,83,0.3,1,30,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T18:00:00,32,51.2,31,94.47,0,0,rain,0,0,3.2,3.6,192.3,1001,88.8,3,14,0.1,0,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T19:00:00,32,48.5,30,89.22,0,0,,0,0,8.3,0,0,1002,88.8,3,8,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T20:00:00,31.2,44.7,29,88.15,0,0,,0,0,10.1,2.2,140,1003.1,88.8,2.6,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T21:00:00,32,51.2,31,94.47,0,0,,0,0,15.1,3.6,130,1003,88.8,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T22:00:00,31,46.5,30,94.44,0,0,,0,0,18.4,5.4,150,1002,88.8,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-10T23:00:00,30.3,44.4,29.7,96.67,0,0,,0,0,16.2,1.4,35,1002.3,88.8,2.6,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T00:00:00,31,46.5,30,94.44,0,0,,0,0,16.6,0,0,1002,88.8,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T01:00:00,31,46.5,30,94.44,0,0,,0,0,15.5,3.6,90,1002,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T02:00:00,29.6,41.3,29,96.43,0,0,rain,0,0,15.5,3.6,102,1001,88.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T03:00:00,27.2,31,25.2,88.85,0,0,rain,0,0,15.1,13,79.1,1001,100,4.2,0,0,0,10,Overcast,cloudy,remote
"Kankarbagh, Patna",2024-07-11T04:00:00,30,42.2,29,94.4,0,0,,0,0,15.5,5.4,120,1001,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T05:00:00,29.3,40.4,28.9,97.75,0,0,,0,0,14.4,3.6,126,1000.3,84.9,2.6,0,0,0,3,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T06:00:00,30,44.1,30,100,0,0,,0,0,10.8,7.6,150,1001,88.8,2,4,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T07:00:00,31,46.5,30,94.44,0,0,,0,0,6.8,5.4,180,1001,88.8,2,86,0.3,1,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T08:00:00,31.2,44.9,29,88.15,0,0,,0,0,7.2,4.6,219,1001.1,88.8,2,168,0.6,2,30,Partially cloudy,partly-cloudy-day,"42387099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T09:00:00,33,53.1,31,89.29,0,0,,0,0,10.1,7.6,210,1000,88.8,3,144,0.5,1,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T10:00:00,33,56.2,32,94.51,0,0,,0,0,10.4,11.2,230,1001,88.8,4,516,1.9,5,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T11:00:00,33.4,52.4,30.5,84.45,0,0,,0,0,16.2,4.6,210,1000.2,88.8,3.2,806,2.9,8,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T12:00:00,35,59.6,32,84.53,0,0,,0,0,8.6,11.2,230,999,88.8,4,378,1.4,4,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T13:00:00,31,44.3,29,89.14,0,0,,0,0,9,5.4,300,998,100,1,278,1,3,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T14:00:00,29.3,39,28,92.87,5,100,rain,0,0,10.4,9,72,997,100,1.6,124,0.4,1,30,"Rain, Overcast",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T15:00:00,30,42.2,29,94.4,0,0,,0,0,6.1,7.6,90,996,100,2,159,0.6,2,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T16:00:00,30,42.2,29,94.4,0,0,,0,0,5.8,13,110,996,100,2,209,0.8,2,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T17:00:00,28.5,36.1,27.4,94.02,0,0,,0,0,2.9,6,165,996.3,100,1.6,203,0.7,2,30,Overcast,cloudy,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T18:00:00,29,38.2,28,94.36,0,0,,0,0,10.1,7.6,240,997,100,2,136,0.5,1,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T19:00:00,29,39.7,29,100,0,0,,0,0,10.4,22.3,240,999,100,2,11,0,0,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T20:00:00,28.3,35.8,27.4,94.98,0,0,,0,0,14.8,19.7,244,999.1,100,2,0,0,0,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T21:00:00,29,38.2,28,94.36,0,0,,0,0,11.2,9.4,240,999,88.8,2,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T22:00:00,29,38.2,28,94.36,0,0,,0,0,10.4,7.6,280,999,88.8,2,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-11T23:00:00,28.2,35.3,27.2,94.54,0,0,rain,0,0,7.6,6,268,998.3,92.7,2,0,0,0,30,Overcast,cloudy,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-12T00:00:00,29,38.2,28,94.36,0,0,,0,0,18.7,5.4,210,998,88.8,2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-12T01:00:00,29,38.2,28,94.36,0,0,rain,0,0,29.5,3.6,54.2,998,88.8,2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
